company_urlname,company_id,shares,C2B_likes,total_comments,weekday,afinnscore,bingscore,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,message
subaruofamerica,1.02E+11,0,7,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,denver auto show
subaruofamerica,1.02E+11,1,546,46,7,3,1,0,1,0,0,1,0,1,0,0,1,happy new year!
SuzukiAuto,80308118792,12,50,10,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"did you miss the suzuki ""sled"" ad during yesterday's super bowl? who can name that song? musician? _briub0"
SuzukiAuto,80308118792,0,42,5,1,1,1,1,2,0,0,2,2,2,1,3,2,"relaxing after watching a great game? hope you enjoyed the commercials as much as we did! don't forget to vote for the ""suzuki sled"" ad on the youtube ad blitz channel!"
SuzukiAuto,80308118792,0,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,are you at the #superbowl? or watching it from home? post your tailgating or game pics on  our facebook page! 
SuzukiAuto,80308118792,1,11,2,7,-1,NA,1,1,0,0,1,2,1,1,2,1,don't forget to check out ad blitz 2012 and vote for the suzuki sled after the game! 
SuzukiAuto,80308118792,21,64,4,7,4,1,0,1,1,0,3,1,3,1,1,2,"the big day has finally arrivedÖ super bowl xlvi!  which team are you cheering for? don't forget to stay tuned for the ""suzuki sled"" ad with music by 50 cent!"
SuzukiAuto,80308118792,0,28,11,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,one day to go until super bowl xlvi! where will your suzuki be taking you for last minute game day preparations? what are your game day must-haves?
SuzukiAuto,80308118792,0,19,4,5,3,1,0,1,0,0,1,0,1,0,1,1,"""suzuki sled"" made yahoo's big game ads!! what are you more excited for this weekend, the game or the advertisements? _briub0"
SuzukiAuto,80308118792,2,20,1,5,NA,NA,0,1,0,0,1,0,1,0,0,1,"find out more about our husky ""sled"" star nitro! where does your dog sit in your car?"
SuzukiAuto,80308118792,0,30,7,5,NA,NA,0,0,0,0,1,0,1,1,0,0,"we think ""sled"" is made better by 50 cent. is there another artist's music you think would also work?"
SuzukiAuto,80308118792,1,15,7,4,5,2,0,1,0,0,1,1,2,2,0,2,"if you were able to design a suzuki kizashi in any color scheme, what would it be? in honor of the super bowl, would it be red blue and white? or red and blue?"
SuzukiAuto,80308118792,24,73,10,4,NA,NA,0,0,0,0,0,0,0,0,1,0,"suzuki just released the final version of ""sled"" on youtube. can you guess that artist?"
SuzukiAuto,80308118792,11,78,11,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"from the suzuki auto super bowl xlvi ad, caption this!"
SuzukiAuto,80308118792,0,16,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"did y'all see suzuki's super bowl spot appearance on abc's nightline? if not, you can view it here...what'd ya think?"
SuzukiAuto,80308118792,0,36,18,1,NA,NA,0,2,0,0,0,0,0,0,0,0,lots of good guesses for our big game updated track...here's one more clue. who's the artist??
SuzukiAuto,80308118792,3,46,21,1,NA,NA,0,1,0,0,0,0,1,0,1,0,updated track: we were just informed that a major recording artist wanted to be a part suzuki's ad in the big game. can anyone guess who it might be???hint...one of his close friends debuted his own commercial for a competing car company during last year's game (pic).
SuzukiAuto,80308118792,13,44,12,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,check out what usa today says about our super bowl spot...now what do y'all think?
SuzukiAuto,80308118792,62,106,23,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,preview our upcoming super bowl ad and tell us what you think...
SuzukiAuto,80308118792,1,62,5,4,5,2,1,3,1,2,3,1,4,1,3,1,"as a special treat to all of our fans, we have decided to give you all a chance to view our super bowl ad in advance of the big game. check back tomorrow morning for more information!"
SuzukiAuto,80308118792,2,68,3,3,4,2,1,0,0,0,0,1,0,0,0,0,be sure to tune in and see suzuki's second super bowl ad during the big game on february 5th...here's another screen grab. feel free to make it your desktop image as it serves a s a good reminder;-)
SuzukiAuto,80308118792,11,71,25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,thunder down under...
SuzukiAuto,80308118792,1,22,4,7,4,1,0,2,0,0,2,0,3,0,1,2,here's a helpful link to take the mystery out of buying a new car...and remember to visit  to get the current list of suzuki's incentives. enjoy!
SuzukiAuto,80308118792,12,38,5,5,NA,NA,1,1,0,1,1,1,1,0,1,1,"for our viral video day, we found this blast from the past former gv advertisement in the youtube search archives. do not attempt this yourself..."
SuzukiAuto,80308118792,1,83,46,3,NA,NA,0,0,0,0,0,0,1,0,0,1,image without caption: please provide your own caption for today's photo...
SuzukiAuto,80308118792,0,25,7,2,NA,NA,0,1,0,0,0,0,1,0,0,0,check out our new suzuki snow globe display coming to a mall near you...click on the tag to build and price your new kizashi
SuzukiAuto,80308118792,0,36,16,2,9,4,0,1,0,0,1,0,1,0,1,1,suzuki is once again proud to announce that we will be advertising in this year's super bowl with a commercial that highlights the kizashi's amazing all-wheel-drive prowess. here's a pic of the opening scene...can you guess what happens next?
SuzukiAuto,80308118792,1,23,1,7,9,2,1,4,0,1,3,1,5,0,2,3,"buying a new car can be a daunting task. check out the link from jd power for tips on how to navigate the car shopping environment...and remember, the kizashi won the jd power apeal award this year for customer satisfaction! happy hunting."
SuzukiAuto,80308118792,18,99,24,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"while the detroit show is going on here in the us, suzuki is busy showing off our new design concept at the show in new delhi. what do you think?"
SuzukiAuto,80308118792,28,83,10,5,4,1,0,2,0,0,1,0,1,0,1,1,we just got back from this year's north american international auto show and we're extremely excited about the prospects for the coming year! check out this recap video from the winding road...
SuzukiAuto,80308118792,2,22,6,1,3,1,0,1,0,0,1,0,1,0,1,1,anyone attending the 2012 detroit auto show? what are you all most excited to see?
SuzukiAuto,80308118792,19,126,15,4,3,1,0,0,0,0,1,0,3,0,0,1,motor trend has given the 2012 kizashi some major love.  like this if you think the suzuki kizashi is the auto industry's best-kept secret!
SuzukiAuto,80308118792,26,180,39,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,like this photo? we've mounted surfboards on this grand vitara.  what do you mount?
SuzukiAuto,80308118792,0,23,23,2,6,NA,0,6,0,0,2,1,6,0,3,4,"suzuki quote giveaway: new year 2012 edition!fill in the blank for a chance to receive a $25 best buy gift card.  ________ said (fill in the blank): ""what's behind you doesn't matter.""giveaway recipient will be announced within the comment section at 6 pm pst and will be required to submit their shipping information to suzukisocial@suzukiauto.com.  sorry, giveaway recipients from the past 90 days are not eligible.  share and spread the word!"
SuzukiAuto,80308118792,0,38,1,2,5,1,0,5,0,0,2,2,6,0,4,1,"let's get this new year started out right!  a suzuki auto quote giveaway will be coming at you at 1 pm pst.  we supply the quote, you tell us who said it.  spread the word and you might just be the lucky recipient of a $25 best buy gift card!"
SuzukiAuto,80308118792,0,258,28,7,3,1,0,1,0,0,1,0,1,0,0,1,happy new year from suzuki auto!
toyota,1.97E+11,18,177,13,2,4,0,0,3,0,0,1,1,4,0,1,2,"we're getting excited about this year's 100 cars for good program! have any questions? we're having a twitter chat tomorrow with our vice president of philanthropy, michael rouse.  please join @toyota tomorrow (3/13) from 12:00-12:40 pst, and when asking questions, remember to use the hashtag - #100cars"
toyota,1.97E+11,41,321,19,1,5,3,1,2,0,1,1,1,1,0,0,0,"the women in the world summit was a huge success this past week, and we were honored to recognize the achievements of the mothers of invention with $150,000 in grants.learn more about their innovations in this article from the daily beast"
toyota,1.97E+11,180,428,28,1,NA,NA,0,1,0,0,1,0,3,0,1,1,"applications for 100 cars for good are officially open! if you're part of a nonprofit organization, visit the 100 cars for good tab to apply - , applications close march 26 or when we receive 5000, whichever comes first."
toyota,1.97E+11,387,1348,108,7,1,-1,2,3,1,2,3,2,3,2,2,4,"today marks the one-year anniversary of the great east japan earthquake and tsunami. while last yearís events were devastating, hope continues to grow in the hearts of the people of japan. we can think of no better way to mark this day than to share this video with youÖ "
toyota,1.97E+11,113,551,21,6,1,0,0,3,0,1,2,1,4,0,1,2,"toyota believes in the power of ideas. that's why it's a proud sponsor of the women in the world summit, where world leaders and activists come together to address the urgent challenges women face today. see the ways the mothers of invention are changing lives, including jessica o. matthews and julia silverman, who invented a soccer ball that can harvest energy."
toyota,1.97E+11,33,259,32,5,3,1,0,0,0,0,1,0,4,4,0,0,"in case any of you were thinking about selling your toyota, youíll be pleased to know that 2012 toyota models have the best resale value of any other brand according to kelley blue bookís kbb.com *vehicleís projected resale value is specific to the 2012 model year.  for more information, visit kelley blue bookís kbb.com.  kelley blue book is a registered trademark of kelley blue book co., inc."
toyota,1.97E+11,3,172,264,3,NA,NA,0,0,0,0,0,0,1,0,0,0,"some of us believe that our cars are more than cars, even giving them names. what are some of the names youíve given your toyota?"
toyota,1.97E+11,239,853,43,2,NA,NA,0,1,0,0,0,0,2,1,0,2,check out this video to see how the team from west coast customs joined forces with dc shoes to transform a toyota tundra into the ultimate motocross truck.
toyota,1.97E+11,43,406,24,1,4,3,0,2,0,0,1,0,3,0,0,2,"congratulations to joe gibbs racing and denny hamlin for bringing the #11 fedex camry to victory lane at phoenix international raceway this afternoon. along with denny, four other toyota racing drivers finished in the top-ten today."
toyota,1.97E+11,169,674,66,6,1,3,0,1,0,0,0,0,3,0,0,0,"mark your calendars: we're getting ready to give away 100 more cars to deserving nonprofits and will be accepting new applications starting march 12. if youíre part of an eligible nonprofit or know of one that may be interested, visit the 100 cars for good tab 3/12.  in the meantime, check out this video from one of last year's winners."
toyota,1.97E+11,2,127,8,6,NA,NA,0,1,0,1,0,0,2,0,0,0,"atlanta was good to toyota jgrmx, where james stewart made the podium in third with davi milsaps finishing right behind him in fourth. ryan dungey and ryan villapoto took first and second.   tune in this weekend to watch the action from st. louis live on speed saturday march 3, 9:30 pm et"
toyota,1.97E+11,64,707,185,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tell us what you would like to see more of in our new timeline.  more vintage photographs like this 1965 toyota corona in manhattan?
toyota,1.97E+11,12,264,36,3,7,4,0,0,0,1,2,0,3,0,1,2,"welcome to our new facebook timeline.  we encourage you to browse through our extensive timeline to discover (or re-discover) some of the rich history of our products, people as well as messages from our loyal fans like you."
toyota,1.97E+11,1,39,4,2,2,2,0,2,0,0,1,0,1,0,1,1,winners from one 100 cars for good 2011 recipient organization at providence trinitykids care unveil their new toyota sienna rampvan
toyota,1.97E+11,0,32,1,2,2,2,0,2,0,0,1,0,1,0,1,1,winners from one 100 cars for good 2011 recipient organization at providence trinitykids care unveil their new toyota sienna rampvan
toyota,1.97E+11,1,39,1,2,2,2,0,2,0,0,1,0,1,0,1,1,winners from one 100 cars for good 2011 recipient organization at providence trinitykids care unveil their new toyota sienna rampvan
toyota,1.97E+11,16,333,36,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do you have a toyota rewards visa? toyota financial services wants to know: whatís the best thing your points have gotten you at the dealer? 
toyota,1.97E+11,0,53,4,2,6,2,0,1,1,0,1,0,1,1,1,2,"toyota and 007 become a winning team when the 2000gt, toyota's first high-performance racing-oriented vehicle, is given a prominent role in the james bond film, ""you only live twice."""
toyota,1.97E+11,49,337,14,2,5,2,0,2,1,1,3,0,5,0,3,2,"check out the epic conclusion of the incredible drive, a special animated series brought to you by marvel and toyota. bruce banner and his superhero buddies finally make it to cleveland in their yaris, but will it be everything they hoped for? if you watch this video, thereís an 83% chance youíll find out."
toyota,1.97E+11,0,6,0,1,NA,NA,0,0,0,0,0,0,1,0,0,1,"will james was one of the first employees at the georgetown, kentucky, plant in 1987, where he is now the president."
toyota,1.97E+11,0,4,0,1,NA,NA,0,0,0,0,0,0,0,0,0,1,"toyota manufacturing, indiana, inc., team member, jared."
toyota,1.97E+11,0,3,0,1,NA,NA,0,0,0,0,0,0,0,0,0,1,"doug and his team members in indiana, patrick and robert, preparing for work."
toyota,1.97E+11,0,7,0,1,NA,NA,0,0,0,0,0,0,0,0,0,1,"toyota manufacturing, indiana, inc., team member rebekah."
toyota,1.97E+11,0,9,0,1,NA,NA,0,0,0,0,0,1,0,0,0,1,"team member sandy from toyota manufacturing, west virginia, inc., exacting quality."
toyota,1.97E+11,0,10,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"steve, attending to details at toyota motor manufacturing in kentucky."
toyota,1.97E+11,0,7,0,1,NA,NA,0,0,0,0,0,0,0,0,0,1,"team member frances putting touches on a tundra at toyota motor manufacturing, texas, inc."
toyota,1.97E+11,0,3,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,your votes for our halftime handoff program helped to make a difference in the lives of many. your votes for our halftime handoff program helped to make a difference in the lives of many. _main#p/c/c532c97a0bd172ad/31/-jmaskrz3bu
toyota,1.97E+11,0,3,0,1,2,2,0,1,0,0,1,0,1,0,0,1,see how the kentucky manufacturing plant began with an idea born out of respect for american ingenuity and the abilities of the u.s. workforce.
toyota,1.97E+11,0,4,0,1,NA,1,0,0,0,0,1,0,1,0,0,1,"team members from san antonio, tx take pride in volunteering at st. peter - st. joseph children's home."
toyota,1.97E+11,0,2,0,1,NA,1,0,1,0,2,1,0,2,0,0,2,follow team members from the huntsville manufacturing plant as they volunteer to help in alabama tornado relief efforts.
toyota,1.97E+11,0,1,0,1,NA,1,0,0,0,0,0,0,4,0,0,2,toyota experts partner with yellowstone national park to provide guidance on leed building and design.
toyota,1.97E+11,0,1,0,1,NA,NA,0,0,0,0,0,1,0,0,0,0,"starting with a trailer office in the mud, follow the history of the georgetown, kentucky, plant's 25th anniversary."
toyota,1.97E+11,0,0,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,your votes for our halftime handoff program helped to make a difference in the lives of many. _main#p/c/c532c97a0bd172ad/31/-jmaskrz3bu
toyota,1.97E+11,64,402,15,1,NA,-1,1,0,0,1,1,1,0,1,1,0,"5'9"" tdub seeming to defy gravity by dunking over espn sportsnation's michelle beadle and a toyota corolla in venice beach, ca."
toyota,1.97E+11,0,13,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in 2007, the yaris is introduced in the u.s."
toyota,1.97E+11,1,19,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in 1967, toyota became the third best-selling import brand in the u.s."
toyota,1.97E+11,1,18,1,7,NA,NA,0,0,0,0,0,0,1,0,0,0,toyota sales begin in california with just 288 vehicles: 287 toyopet crown sedans and one land cruiser.
toyota,1.97E+11,0,20,0,7,NA,NA,0,1,0,0,1,0,1,0,1,1,hollywood becomes more than the entertainment capital of the world when toyota usa opens its headquarters in a former rambler dealership.
toyota,1.97E+11,1,13,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"the u.s. receives its first shipment of the toyopet crown, officially establishing toyota motor sales, u.s.a., inc."
toyota,1.97E+11,20,558,57,7,3,1,0,1,0,0,1,0,1,0,1,0,we want to wish all our drivers and teams at the daytona 500 best of luck in sunday's great american race.  make sure you keep an eye out for the camry pace car too!
toyota,1.97E+11,0,0,0,6,NA,1,0,0,0,1,0,0,1,0,0,3,"nascar used t.h.u.m.s. to help analyze high-speed impacts, leading to better seat structure design and 2010 rule book changes."
toyota,1.97E+11,0,1,0,6,4,1,0,2,1,0,1,0,1,1,1,1,follow this winning idea for good as both cmu and deeplocal engineers attempt to bring it to life.
toyota,1.97E+11,0,0,0,6,3,NA,0,0,0,0,2,0,2,0,0,0,what if we used hybrid synergy driveÆ to create the world's first self-sustaining amusement park?
toyota,1.97E+11,1,2,0,6,NA,NA,0,0,0,0,0,0,1,0,0,1,"while some car ceos push papers, toyota president akio toyoda pushes an 850-horsepower camry race car."
toyota,1.97E+11,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,what do you call a prius when there's more than one?
toyota,1.97E+11,0,0,0,6,2,1,0,1,0,0,1,0,2,0,0,1,we are proud to announce we will be giving away another 100 cars for good to nonprofits based on your votes.
toyota,1.97E+11,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"in the same car that she was brought home in the day she was born, allison conder takes the memories in her camry to college."
toyota,1.97E+11,0,0,0,6,1,NA,0,0,0,0,1,0,1,0,0,1,chris newell's companion. chasing dreams in his grandfather's camry.
toyota,1.97E+11,1,5,1,6,2,1,0,0,0,0,1,0,1,0,0,1,a clean heart. the story of romeo sandoval's camry and creativity.
toyota,1.97E+11,0,0,0,6,3,1,0,0,0,0,1,0,2,0,0,2,"the joy of achieving something as a team. from clay modeler to color designer, six interviews with toyota's design team."
toyota,1.97E+11,0,0,0,6,3,1,0,0,0,0,1,0,2,0,0,2,"the joy of achieving something as a team. from clay modeler to color designer, six interviews with toyota's design team."
toyota,1.97E+11,0,1,0,6,NA,NA,0,2,0,0,0,0,5,0,0,3,"learn about our partnership with the st. bernard project to continue rebuilding homes in new orleans, while creating efficiencies with its toyota production system model."
toyota,1.97E+11,0,2,0,6,2,-2,0,0,0,0,0,0,0,0,0,1,parents discover their inner swagger with the debut of the landmark sienna swagger wagon campaign.
toyota,1.97E+11,0,3,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"at the north american international auto show in detroit, prius becomes the first toyota vehicle to be named ""north american car of the year."""
toyota,1.97E+11,0,5,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"construction begins on the new home of the tundra - san antonio, tx. as of 2010, the factory employs 2300 people."
toyota,1.97E+11,0,7,0,6,NA,NA,0,1,0,0,0,0,1,0,0,0,the world's first mass-produced hybrid vehicle makes its way to the u.s. with the launch of prius.
toyota,1.97E+11,0,2,0,6,4,2,0,1,0,0,1,0,4,0,0,2,"we're spreading the word on our dedication to bringing our drivers the most innovative, eco-friendly technology through ads like this one."
toyota,1.97E+11,0,7,1,6,2,1,0,0,0,0,0,0,1,0,0,0,introduction of the tundra to the u.s. at at the 1998 indiana state fair.
toyota,1.97E+11,0,6,0,6,NA,-1,0,1,0,0,1,0,2,0,0,1,"before the sienna found its swagger, production on the minivan began in kentucky in 1997."
toyota,1.97E+11,0,8,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,the camry is named the best-selling car in america.
